Delay -5C 15C 35C 55C
5313.6639 0.002936 0.002561 0.001757 0.001392
5314.66459 0.00304 0.002532 0.001817 0.001333
5315.66528 0.003117 0.002465 0.001873 0.001281
5316.66597 0.002988 0.002615 0.001828 0.001248
5317.66666 0.003171 0.002779 0.001727 0.001305
5318.66735 0.003189 0.002508 0.00186 0.001412
5319.66804 0.003106 0.002506 0.001832 0.001154
5320.66873 0.003153 0.002586 0.001996 0.001236
5321.66942 0.003197 0.002561 0.00184 0.001207
5322.67011 0.003238 0.002478 0.001918 0.001374
5323.6708 0.003319 0.002527 0.001813 0.001123
5324.67149 0.003227 0.002539 0.00197 0.001208
5325.67218 0.003283 0.002654 0.001846 0.001076
5326.67287 0.003409 0.002666 0.001902 0.001231
5327.67356 0.003438 0.002679 0.001973 0.001281
5328.67425 0.003378 0.002685 0.002021 0.001234
5329.67494 0.003449 0.002648 0.001872 0.0015
5330.67563 0.003525 0.00266 0.001871 0.001176
5331.67632 0.00348 0.002766 0.001814 0.001357
5332.67701 0.003519 0.002833 0.001993 0.00131
5333.6777 0.003385 0.002967 0.00209 0.001198
5334.67839 0.003612 0.002822 0.001989 0.001262
5335.67908 0.003631 0.002852 0.001956 0.00133
5336.67977 0.00382 0.00294 0.002117 0.00136
5337.68046 0.003878 0.003008 0.002008 0.001407
5338.68115 0.003973 0.00294 0.002063 0.001333
5339.68184 0.00377 0.003188 0.002087 0.001252
5340.68253 0.003962 0.002992 0.002112 0.001427
5341.68322 0.004032 0.003105 0.002122 0.001467
5342.68391 0.004147 0.002999 0.002199 0.001434
5343.6846 0.004139 0.003281 0.002123 0.00146
5344.68529 0.004259 0.003173 0.002128 0.001307
5345.68598 0.004312 0.003149 0.002268 0.00142
5346.68667 0.004495 0.003278 0.002229 0.001454
5347.68736 0.004501 0.003243 0.002377 0.001436
5348.68805 0.004358 0.003598 0.002304 0.001476
5349.68874 0.00437 0.003493 0.002453 0.001592
5350.68943 0.004666 0.003407 0.002603 0.001449
5351.69012 0.004703 0.003391 0.002529 0.00168
5352.69081 0.004643 0.003627 0.002418 0.001675
5353.6915 0.004764 0.00383 0.002471 0.001559
5354.69219 0.004647 0.003633 0.002702 0.001596
5355.69288 0.004764 0.003648 0.002556 0.001713
5356.69357 0.004579 0.003755 0.002625 0.001629
5357.69426 0.004835 0.003699 0.002761 0.001758
5358.69495 0.004856 0.003838 0.002706 0.001635
5359.69564 0.004911 0.003745 0.002744 0.001676
5360.69633 0.005003 0.003802 0.002612 0.001728
5361.69702 0.004965 0.003919 0.002709 0.001717
5362.69771 0.005075 0.003919 0.002796 0.001793
5363.6984 0.005171 0.003928 0.002833 0.001826
5364.69909 0.005256 0.003967 0.002929 0.001798
5365.69978 0.005229 0.004015 0.002809 0.00175
5366.70047 0.005038 0.003879 0.002934 0.001836
5367.70116 0.005277 0.00418 0.002877 0.001677
5368.70185 0.005061 0.003944 0.002898 0.00186
5369.70254 0.005259 0.004039 0.003138 0.002003
5370.70323 0.005193 0.004103 0.002984 0.001913
5371.70392 0.005207 0.003971 0.002927 0.001764
5372.70461 0.005262 0.00404 0.003023 0.002063
5373.7053 0.005332 0.004168 0.003064 0.001891
5374.70599 0.005236 0.004166 0.002967 0.002037
5375.70668 0.005205 0.004073 0.003076 0.002039
5376.70737 0.005403 0.004032 0.002953 0.001881
5377.70806 0.005299 0.00401 0.003023 0.002031
5378.70875 0.00509 0.004055 0.002958 0.001983
5379.70944 0.005099 0.003939 0.002926 0.001894
5380.71013 0.005072 0.00414 0.003195 0.001986
5381.71082 0.005311 0.004026 0.002934 0.001928
5382.71151 0.005097 0.00414 0.002855 0.002014
5383.7122 0.005033 0.004043 0.003157 0.001941
5384.71289 0.005015 0.004058 0.002979 0.001934
5385.71358 0.005114 0.003855 0.003039 0.001838
5386.71427 0.004856 0.00404 0.003071 0.001987
5387.71496 0.004965 0.004098 0.002946 0.002094
5388.71565 0.004883 0.003856 0.002837 0.001908
5389.71634 0.004917 0.00405 0.003173 0.002087
5390.71703 0.004713 0.003935 0.00293 0.002038
5391.71772 0.004646 0.003894 0.002832 0.001914
5392.71841 0.00482 0.004049 0.003096 0.00197
5393.7191 0.004579 0.003813 0.003019 0.002035
5394.71979 0.004618 0.003751 0.0029 0.001958
5395.72048 0.004759 0.004012 0.002908 0.00204
5396.72117 0.004633 0.003898 0.002983 0.001934
5397.72186 0.004379 0.003804 0.002885 0.001986
5398.72255 0.004341 0.003764 0.002793 0.001909
5399.72324 0.00437 0.003625 0.002907 0.001915
5400.72393 0.004293 0.003519 0.002632 0.00189
5401.72462 0.004353 0.003663 0.002701 0.001892
5402.72531 0.004165 0.003595 0.002748 0.00172
5403.726 0.004124 0.00363 0.002789 0.001896
5404.72669 0.003977 0.003339 0.002612 0.001846
5405.72738 0.003973 0.003512 0.002594 0.001803
5406.72807 0.003952 0.003306 0.00258 0.00172
5407.72876 0.003925 0.003392 0.002661 0.001698
5408.72945 0.003954 0.003323 0.002545 0.001784
5409.73014 0.00381 0.003334 0.002629 0.001681
5410.73083 0.003859 0.003079 0.002569 0.001702
5411.73152 0.003617 0.003118 0.002387 0.001676
5412.73221 0.003738 0.003073 0.002581 0.00167
5413.7329 0.003741 0.002962 0.00235 0.001645
5414.73359 0.003683 0.003198 0.002368 0.001482
5415.73428 0.003593 0.002942 0.002262 0.001599
5416.73497 0.003447 0.00284 0.002336 0.001711
5417.73566 0.003355 0.002966 0.002263 0.001484
5418.73635 0.003203 0.002862 0.00213 0.001402
5419.73704 0.003612 0.003005 0.002278 0.00162
5420.73773 0.003415 0.002709 0.002145 0.001508
5421.73842 0.003317 0.002854 0.002111 0.001404
5422.73911 0.003309 0.002684 0.002089 0.001491
5423.7398 0.00331 0.002799 0.002008 0.00137
5424.74049 0.003136 0.002726 0.00213 0.001455
5425.74118 0.003282 0.002884 0.001802 0.001289
5426.74187 0.002971 0.002671 0.001995 0.001211
5427.74256 0.002973 0.002704 0.00189 0.001215
5428.74325 0.003152 0.002595 0.001904 0.001336
5429.74394 0.003195 0.002628 0.002026 0.00119
5430.74463 0.003128 0.002554 0.001963 0.001159
5431.74532 0.003131 0.002671 0.001931 0.001317
5432.74601 0.003149 0.002565 0.00189 0.001338
5433.7467 0.002903 0.002476 0.001948 0.001109
5434.74739 0.003059 0.002556 0.001748 0.00131
5435.74808 0.003093 0.002508 0.001854 0.001382
5436.74877 0.003055 0.002532 0.001718 0.001192
5437.74946 0.00306 0.002472 0.001923 0.001137
5438.75015 0.002935 0.002551 0.001893 0.001185
5439.75084 0.003121 0.002528 0.00176 0.001287
5440.75153 0.003033 0.002465 0.001866 0.001281
5441.75222 0.002957 0.002534 0.001684 0.001193
5442.75291 0.003127 0.002487 0.001805 0.001188
5443.7536 0.002914 0.00253 0.001823 0.001183
5444.75429 0.003218 0.002585 0.00175 0.00135
5445.75498 0.003125 0.002494 0.001782 0.001208
5446.75567 0.003139 0.002554 0.001842 0.001217
5447.75636 0.0032 0.00259 0.001905 0.001113
5448.75705 0.003306 0.002653 0.00182 0.00119
5449.75774 0.003295 0.002555 0.001835 0.001231
5450.75843 0.003289 0.002656 0.001749 0.001121
5451.75912 0.003455 0.002495 0.001805 0.001092
5452.75981 0.003414 0.002679 0.00188 0.001328
5453.7605 0.003306 0.002751 0.001861 0.001273
5454.76119 0.003496 0.002691 0.001974 0.001259
5455.76188 0.003478 0.002721 0.001996 0.001091
5456.76257 0.003525 0.002678 0.001963 0.001319
5457.76326 0.003705 0.002815 0.001965 0.001165
5458.76395 0.003569 0.002889 0.001966 0.001266
5459.76464 0.003688 0.002902 0.002145 0.001121
5460.76533 0.003608 0.002873 0.00206 0.001373
5461.76602 0.003746 0.002781 0.002046 0.001367
5462.76671 0.003772 0.002888 0.002164 0.001346
5463.7674 0.003825 0.003005 0.002067 0.001436
5464.76809 0.003629 0.002954 0.00208 0.001428
5465.76878 0.00384 0.003068 0.002023 0.001164
5466.76947 0.003908 0.00299 0.002193 0.00139
5467.77016 0.003903 0.003174 0.002133 0.001312
5468.77085 0.004005 0.003174 0.002151 0.001318
5469.77154 0.004083 0.003131 0.002214 0.001419
5470.77223 0.00417 0.003249 0.002366 0.001412
5471.77292 0.004115 0.003155 0.002267 0.001458
5472.77361 0.004324 0.003323 0.002246 0.00148
5473.7743 0.004207 0.003296 0.00221 0.001456
5474.77499 0.004276 0.003213 0.002414 0.001539
5475.77568 0.004374 0.003405 0.002487 0.001556
5476.77637 0.00435 0.003368 0.002294 0.001552
5477.77706 0.004482 0.003398 0.00246 0.001422
5478.77775 0.004449 0.003535 0.002491 0.001615
5479.77844 0.004533 0.003531 0.00242 0.001574
5480.77913 0.004555 0.00341 0.002336 0.00147
5481.77982 0.004589 0.003581 0.002588 0.001431
5482.78051 0.00453 0.003563 0.002457 0.00183
5483.7812 0.004666 0.003765 0.002418 0.001705
5484.78189 0.00477 0.003518 0.00245 0.001655
5485.78258 0.004722 0.003604 0.002609 0.001725
5486.78327 0.004823 0.003703 0.002571 0.001733
5487.78396 0.004786 0.003593 0.002604 0.001619
5488.78465 0.00465 0.003623 0.002718 0.001733
5489.78534 0.004734 0.003693 0.002649 0.001729
5490.78603 0.004853 0.003893 0.002579 0.00162
5491.78672 0.004883 0.003857 0.002627 0.001823
5492.78741 0.004842 0.003845 0.002653 0.001727
5493.7881 0.004819 0.003739 0.002796 0.001808
5494.78879 0.004751 0.003821 0.002732 0.001741
5495.78948 0.004942 0.003684 0.002898 0.001784
5496.79017 0.004795 0.00386 0.002761 0.001783
5497.79086 0.004808 0.003811 0.00272 0.001632
5498.79155 0.004784 0.003823 0.002634 0.001759
5499.79224 0.004909 0.003777 0.002752 0.001819
5500.79293 0.004852 0.003813 0.002762 0.001897
5501.79362 0.004843 0.003802 0.002664 0.00189
5502.79431 0.00477 0.003786 0.002758 0.001869
5503.795 0.004792 0.003922 0.002793 0.001847
5504.79569 0.004743 0.003739 0.002922 0.001783
5505.79638 0.004864 0.003812 0.002857 0.001871
5506.79707 0.00484 0.00396 0.002835 0.00167
5507.79776 0.004752 0.003716 0.002704 0.001834
5508.79845 0.004621 0.003883 0.002727 0.001945
5509.79914 0.004766 0.003709 0.00283 0.001876
5510.79983 0.004733 0.003851 0.002881 0.001854
5511.80052 0.004551 0.00372 0.002755 0.001891
5512.80121 0.004695 0.003894 0.00277 0.001924
5513.8019 0.004702 0.003664 0.002658 0.001912
5514.80259 0.004401 0.003526 0.002836 0.002037
5515.80328 0.004534 0.003874 0.002746 0.001851
5516.80397 0.004714 0.003507 0.002729 0.00178
5517.80466 0.004454 0.003828 0.002762 0.001946
5518.80535 0.004462 0.003589 0.002669 0.001824
5519.80604 0.004519 0.003559 0.002721 0.001883
5520.80673 0.004283 0.003552 0.002687 0.001891
5521.80742 0.004315 0.003505 0.002808 0.001748
5522.80811 0.00442 0.003649 0.002801 0.00168
5523.8088 0.004206 0.003375 0.002612 0.001622
5524.80949 0.00421 0.003621 0.002632 0.001776
5525.81018 0.004302 0.003442 0.00266 0.001866
5526.81087 0.004157 0.003438 0.002648 0.001774
5527.81156 0.004131 0.003336 0.002621 0.001732
5528.81225 0.004094 0.003432 0.002585 0.001828
5529.81294 0.003882 0.003178 0.002445 0.001675
5530.81363 0.003901 0.003324 0.002493 0.001717
5531.81432 0.003889 0.003405 0.002451 0.001688
5532.81501 0.00404 0.003276 0.002554 0.00164
5533.8157 0.00389 0.003272 0.002486 0.001703
5534.81639 0.003904 0.003097 0.002449 0.001499
5535.81708 0.003762 0.003047 0.002316 0.001736
5536.81777 0.003703 0.003012 0.002394 0.001534
5537.81846 0.003786 0.003077 0.002439 0.001625
5538.81915 0.003716 0.003023 0.002407 0.001567
5539.81984 0.003644 0.003081 0.002259 0.001531
5540.82053 0.003799 0.002932 0.00224 0.001682
5541.82122 0.003515 0.002872 0.002227 0.001553
5542.82191 0.003553 0.003067 0.002255 0.001591
5543.8226 0.003673 0.002845 0.002224 0.001595
5544.82329 0.003541 0.003038 0.002194 0.001453
5545.82398 0.003479 0.00288 0.002157 0.001416
5546.82467 0.003396 0.002854 0.002113 0.001606
5547.82536 0.003582 0.002871 0.002194 0.00136
5548.82605 0.003329 0.002559 0.002191 0.001415
5549.82674 0.003357 0.002864 0.002073 0.001493
5550.82743 0.003266 0.002738 0.002156 0.001476
5551.82812 0.003286 0.002739 0.002101 0.001462
5552.82881 0.003155 0.002824 0.001925 0.001442
5553.8295 0.003191 0.002685 0.002111 0.001204
5554.83019 0.003308 0.002731 0.002165 0.001405
5555.83088 0.003033 0.002518 0.001876 0.001331
5556.83157 0.003274 0.002718 0.001922 0.001312
5557.83226 0.003058 0.002771 0.001868 0.001401
5558.83295 0.003091 0.002627 0.002035 0.001206
5559.83364 0.003122 0.002497 0.002018 0.0012
5560.83433 0.003024 0.002472 0.001746 0.001267
5561.83502 0.003129 0.002525 0.001773 0.001158
5562.83571 0.003101 0.00246 0.001838 0.001203
5563.8364 0.003118 0.002478 0.001911 0.001201
5564.83709 0.002908 0.002483 0.001823 0.001249
5565.83778 0.003101 0.002374 0.001824 0.001111
5566.83847 0.003116 0.002565 0.001753 0.001212
5567.83916 0.003027 0.002364 0.001817 0.001257
5568.83985 0.003151 0.002474 0.001667 0.001195
5569.84054 0.002873 0.002368 0.001802 0.001113
5570.84123 0.003048 0.00255 0.001859 0.001199
5571.84192 0.00308 0.002564 0.001765 0.00121
5572.84261 0.003251 0.002507 0.001872 0.001141
5573.8433 0.003159 0.00254 0.001721 0.001128
5574.84399 0.003327 0.002405 0.001835 0.001047
5575.84468 0.003395 0.00274 0.001724 0.00129
5576.84537 0.003355 0.002504 0.001605 0.001192
5577.84606 0.003464 0.002616 0.001887 0.001146
5578.84675 0.003485 0.002494 0.001933 0.001088
5579.84744 0.003506 0.002597 0.001674 0.001157
5580.84813 0.00346 0.002666 0.001717 0.001153
5581.84882 0.003277 0.002681 0.001851 0.001311
5582.84951 0.003365 0.002717 0.001801 0.001301
5583.8502 0.003448 0.002546 0.001927 0.001205
5584.85089 0.003467 0.0028 0.001949 0.001166
5585.85158 0.003515 0.002645 0.001771 0.001221
5586.85227 0.003582 0.00279 0.001888 0.001347
5587.85296 0.003773 0.002672 0.001837 0.001184
5588.85365 0.003606 0.002741 0.002025 0.001313
5589.85434 0.003623 0.002832 0.002012 0.001248
5590.85503 0.003709 0.002969 0.001905 0.001253
5591.85572 0.003598 0.00303 0.002001 0.00137
5592.85641 0.003794 0.002815 0.001958 0.00131
5593.8571 0.003802 0.00295 0.001995 0.001246
5594.85779 0.00387 0.00297 0.00202 0.001371
5595.85848 0.003862 0.002863 0.001955 0.001364
5596.85917 0.00406 0.003051 0.001912 0.001234
5597.85986 0.003924 0.003034 0.002091 0.001177
5598.86055 0.004 0.003158 0.002202 0.001285
5599.86124 0.004206 0.003146 0.002116 0.001394
5600.86193 0.00392 0.003037 0.00215 0.00127
5601.86262 0.004134 0.003132 0.002202 0.001247
5602.86331 0.004229 0.003121 0.002251 0.00149
5603.864 0.004135 0.003161 0.002269 0.001223
5604.86469 0.004209 0.00325 0.002092 0.0013
5605.86538 0.00418 0.003302 0.00213 0.001344
5606.86607 0.004186 0.003266 0.002296 0.001394
5607.86676 0.004281 0.003391 0.002325 0.001449
5608.86745 0.004197 0.003336 0.002341 0.001457
5609.86814 0.004366 0.00334 0.002351 0.001521
5610.86883 0.004562 0.003328 0.002327 0.001522
5611.86952 0.004393 0.003425 0.002291 0.001519
5612.87021 0.004489 0.003293 0.002417 0.001552
5613.8709 0.004528 0.003458 0.002345 0.001477
5614.87159 0.004441 0.003591 0.002446 0.001584
5615.87228 0.004558 0.003799 0.002383 0.001452
5616.87297 0.004414 0.003581 0.00231 0.001506
5617.87366 0.004592 0.003697 0.002404 0.001577
5618.87435 0.004654 0.003503 0.002512 0.00163
5619.87504 0.004558 0.003721 0.002454 0.001609
5620.87573 0.004853 0.003624 0.002452 0.001691
5621.87642 0.004473 0.003707 0.002412 0.001495
5622.87711 0.004836 0.003697 0.00256 0.001592
5623.8778 0.004766 0.003665 0.002499 0.001576
5624.87849 0.004747 0.003648 0.00245 0.001703
5625.87918 0.005015 0.003798 0.002561 0.00161
5626.87987 0.004793 0.003764 0.002548 0.001685
5627.88056 0.004768 0.003673 0.002615 0.001638
5628.88125 0.004699 0.003626 0.002714 0.001704
5629.88194 0.004615 0.003721 0.002642 0.001687
5630.88263 0.004685 0.003579 0.002621 0.001646
5631.88332 0.00461 0.003683 0.002821 0.001703
5632.88401 0.00462 0.003646 0.002582 0.001676
5633.8847 0.004565 0.003599 0.002639 0.001741
5634.88539 0.004676 0.003589 0.002716 0.001843
5635.88608 0.004694 0.003809 0.002751 0.001639
5636.88677 0.004706 0.003623 0.00266 0.001751
5637.88746 0.004594 0.003685 0.002686 0.001765
5638.88815 0.004437 0.003613 0.002622 0.001778
5639.88884 0.004421 0.003611 0.002618 0.001999
5640.88953 0.004344 0.003525 0.002571 0.001569
5641.89022 0.004521 0.003586 0.00268 0.00176
5642.89091 0.004384 0.003601 0.002669 0.00178
5643.8916 0.004414 0.003633 0.002686 0.001784
5644.89229 0.004533 0.00352 0.002721 0.001768
5645.89298 0.004286 0.003394 0.002607 0.001725
5646.89367 0.004411 0.003604 0.002617 0.001696
5647.89436 0.004168 0.003504 0.002603 0.001736
5648.89505 0.004338 0.003457 0.002466 0.00162
5649.89574 0.004181 0.00349 0.002573 0.001895
5650.89643 0.004072 0.003267 0.002559 0.001694
5651.89712 0.003969 0.003223 0.002496 0.001691
5652.89781 0.003997 0.00348 0.002554 0.001579
5653.8985 0.003882 0.003351 0.002531 0.001614
5654.89919 0.00399 0.003414 0.0025 0.001673
5655.89988 0.003992 0.003175 0.002382 0.001541
5656.90057 0.003745 0.003278 0.002564 0.001596
5657.90126 0.003983 0.003082 0.002441 0.001811
5658.90195 0.003841 0.003023 0.002413 0.001636
5659.90264 0.003923 0.002999 0.002278 0.001652
5660.90333 0.003788 0.003064 0.002355 0.00163
5661.90402 0.003808 0.003177 0.00242 0.001684
5662.90471 0.003535 0.003133 0.002128 0.001516
5663.9054 0.003619 0.0029 0.002304 0.001506
5664.90609 0.003457 0.002913 0.002267 0.001494
5665.90678 0.003466 0.002823 0.002189 0.001536
5666.90747 0.003493 0.003097 0.002269 0.001339
5667.90816 0.003478 0.002871 0.002274 0.001423
5668.90885 0.00351 0.002861 0.00233 0.00155
5669.90954 0.003399 0.002722 0.002162 0.001366
5670.91023 0.003303 0.002777 0.002038 0.00156
5671.91092 0.003433 0.0027 0.002077 0.001366
5672.91161 0.003431 0.002661 0.002037 0.001472
5673.9123 0.003053 0.00259 0.001915 0.001251
5674.91299 0.003169 0.002633 0.002052 0.001312
5675.91368 0.003267 0.002621 0.0021 0.001537
5676.91437 0.003214 0.002558 0.001995 0.001437
5677.91506 0.003226 0.002637 0.001932 0.00129
5678.91575 0.003169 0.002593 0.002024 0.001358
5679.91644 0.002986 0.002619 0.001765 0.001261
5680.91713 0.003002 0.002631 0.001942 0.001145
5681.91782 0.002981 0.002472 0.001713 0.001083
5682.91851 0.00296 0.002532 0.00181 0.001135
5683.9192 0.003048 0.002531 0.001931 0.001295
5684.91989 0.002878 0.002443 0.001852 0.001186
5685.92058 0.002951 0.002413 0.001788 0.001222
5686.92127 0.002793 0.0025 0.001717 0.001184
5687.92196 0.002935 0.002451 0.001864 0.001302
5688.92265 0.002934 0.002612 0.001795 0.001171
5689.92334 0.002906 0.002461 0.001737 0.001083
5690.92403 0.002935 0.002428 0.001818 0.001303
5691.92472 0.002839 0.002475 0.001686 0.001116
5692.92541 0.00295 0.002424 0.001642 0.001159
5693.9261 0.002929 0.0022 0.001696 0.001197
5694.92679 0.002906 0.002489 0.001693 0.001038
5695.92748 0.003017 0.002366 0.001626 0.001007
5696.92817 0.002898 0.002575 0.001703 0.00112
5697.92886 0.002991 0.002553 0.00185 0.000882
5698.92955 0.003034 0.002482 0.001632 0.000993
5699.93024 0.002968 0.002376 0.001798 0.001122
5700.93093 0.003196 0.002522 0.001681 0.001197
5701.93162 0.003131 0.002399 0.001781 0.000999
5702.93231 0.003087 0.002437 0.001566 0.001009
5703.933 0.003268 0.002515 0.001524 0.001186
5704.93369 0.003246 0.002475 0.001766 0.001153
5705.93438 0.003158 0.00267 0.00162 0.001042
5706.93507 0.003322 0.002494 0.001719 0.001198
5707.93576 0.003363 0.002653 0.001709 0.001049
5708.93645 0.003421 0.002593 0.001642 0.001091
5709.93714 0.003468 0.002618 0.001716 0.001091
5710.93783 0.003326 0.002722 0.001841 0.000991
5711.93852 0.003396 0.002721 0.001838 0.001136
5712.93921 0.003461 0.002663 0.001728 0.001092
5713.9399 0.003503 0.002634 0.001771 0.00124
5714.94059 0.003597 0.002822 0.001724 0.00127
5715.94128 0.003596 0.002817 0.001907 0.000997
5716.94197 0.003637 0.002947 0.001874 0.001061
5717.94266 0.003769 0.002817 0.001914 0.001248
5718.94335 0.003834 0.002899 0.001922 0.001264
5719.94404 0.003733 0.002846 0.00193 0.001199
5720.94473 0.003837 0.00286 0.002159 0.001248
5721.94542 0.003745 0.003155 0.002063 0.001096
5722.94611 0.004046 0.002955 0.002135 0.001233
5723.9468 0.003939 0.003039 0.001851 0.001189
5724.94749 0.003913 0.003044 0.002088 0.001335
5725.94818 0.004017 0.003197 0.002085 0.001182
5726.94887 0.004029 0.002922 0.001995 0.001399
5727.94956 0.004059 0.003078 0.002174 0.001423
5728.95025 0.003948 0.003243 0.002228 0.001342
5729.95094 0.004354 0.003096 0.002122 0.001309
5730.95163 0.004326 0.003254 0.00212 0.001389
5731.95232 0.004216 0.003105 0.002161 0.001392
5732.95301 0.00426 0.00323 0.002132 0.001374
5733.9537 0.004209 0.003128 0.00228 0.001447
5734.95439 0.004254 0.003375 0.002271 0.001505
5735.95508 0.004342 0.003375 0.002324 0.00149
5736.95577 0.004338 0.003271 0.002198 0.001335
5737.95646 0.004351 0.003513 0.002188 0.001472
5738.95715 0.004481 0.003443 0.002249 0.001416
5739.95784 0.004302 0.003408 0.002432 0.001408
5740.95853 0.004572 0.00345 0.002379 0.001397
5741.95922 0.004615 0.003381 0.002402 0.001265
5742.95991 0.004447 0.00347 0.002346 0.001535
5743.9606 0.004388 0.003411 0.002447 0.001485
