Delay -5C 15C 35C 55C 70C
8429.81256 8e-05 2.4e-05 -7.4e-05 0.000205 0.000122
8430.81325 -7.4e-05 -0.000123 -5e-06 0.000105 1.8e-05
8431.81394 -0.000124 -0.000172 2.8e-05 0.000132 5.8e-05
8432.81463 1.5e-05 -9.5e-05 7.8e-05 2.8e-05 0.000189
8433.81532 0.000146 -0.0001 5e-05 0.000182 0.000202
8434.81601 5.3e-05 -0.000142 3.6e-05 0.000199 0.000128
8435.8167 -4.4e-05 -0.000117 -3e-06 6.2e-05 0.00022
8436.81739 1e-05 -8.7e-05 -4e-05 -1.6e-05 0.000111
8437.81808 0.000207 4.7e-05 -2.4e-05 0.000167 7.4e-05
8438.81877 0.000146 -8.6e-05 -1.5e-05 3.5e-05 0.000153
8439.81946 0.000116 1.3e-05 8e-06 0.000245 0.000178
8440.82015 2.9e-05 -5.8e-05 -2.5e-05 0.000109 8.8e-05
8441.82084 -4.5e-05 0.000144 5.8e-05 7.8e-05 6.5e-05
8442.82153 0.000171 -5.1e-05 -1.8e-05 0.000214 0.000133
8443.82222 3.9e-05 5.9e-05 -2.1e-05 0.000203 0.000154
8444.82291 0.000186 2.4e-05 0.000119 0.000249 0.000154
8445.8236 0.00013 -0.000169 -0.000101 0.000219 0.000257
8446.82429 8.6e-05 5.8e-05 0 3.8e-05 0.000158
8447.82498 2.9e-05 -9.7e-05 9.3e-05 8.8e-05 0.000164
8448.82567 0.00013 -6e-05 6.4e-05 0.000158 0.000106
8449.82636 0.000168 -1.5e-05 -2.9e-05 0.000189 0.000119
8450.82705 0.000134 0.00015 5.2e-05 0.000189 0.000115
8451.82774 0.000134 2e-06 -2.5e-05 0.000169 0.00011
8452.82843 0.000247 2.3e-05 5.7e-05 0.00024 0.000159
8453.82912 0.000205 1.9e-05 2e-05 0.000149 -1.2e-05
8454.82981 0.000369 -2.6e-05 4.5e-05 0.000188 6.6e-05
8455.8305 0.000101 3e-05 8.2e-05 0.000206 0.000137
8456.83119 0.000395 5.8e-05 6.8e-05 0.00021 0.000135
8457.83188 0.000271 4e-06 6e-05 0.000176 0.000121
8458.83257 0.000308 4.8e-05 4e-06 0.000209 0.000168
8459.83326 0.000349 1.2e-05 -6e-05 0.000184 0.000127
8460.83395 0.000281 0.000159 8.2e-05 0.0002 9.1e-05
8461.83464 0.000193 0.000157 -2.9e-05 6.7e-05 0.000201
8462.83533 0.000306 0.000147 1e-05 0.0002 0.0001
8463.83602 0.000293 7.3e-05 3.9e-05 0.000168 0.000115
8464.83671 0.000418 0.000157 8e-05 0.000142 0.0002
8465.8374 0.000389 0.000158 4.5e-05 0.00024 0.000142
8466.83809 0.000343 0.000117 8.3e-05 0.000123 0.000134
8467.83878 0.000351 8.1e-05 3.8e-05 0.000198 4e-05
8468.83947 0.000332 -2e-05 4.5e-05 0.000138 0.000162
8469.84016 0.00031 0.000143 4.8e-05 0.000109 0.000258
8470.84085 0.00027 7.2e-05 0.000155 0.000179 7.1e-05
8471.84154 0.000327 8.8e-05 0.000116 0.000235 0.000167
8472.84223 0.000361 1.2e-05 6.1e-05 7.9e-05 9.7e-05
8473.84292 0.000372 0.000194 -9.4e-05 0.000158 4e-05
8474.84361 0.000267 1.8e-05 4.5e-05 0.000148 9.4e-05
8475.8443 0.000321 9.1e-05 5e-05 0.000172 0.000122
8476.84499 0.00034 0.000149 5.5e-05 0.00024 0.00026
8477.84568 0.000344 0.000109 -1.6e-05 0.000228 0.000147
8478.84637 0.0003 5.4e-05 1.8e-05 0.000156 0.000125
8479.84706 0.000254 0.000103 0.00012 0.000286 0.000236
8480.84775 0.000262 -6e-06 6.7e-05 0.000278 0.000139
8481.84844 0.000259 3.6e-05 4.7e-05 0.000153 0.000205
8482.84913 0.000193 0.000111 4.6e-05 0.000205 0.000114
8483.84982 0.000235 9.6e-05 9.3e-05 0.000123 0.000181
8484.85051 0.000218 2.2e-05 -8e-06 0.000314 0.000249
8485.8512 0.000256 9.7e-05 -1e-06 0.000173 0.000136
8486.85189 0.000275 8.3e-05 8.2e-05 0.000198 0.000127
8487.85258 0.00026 1.9e-05 9.3e-05 0.000189 0.000169
8488.85327 0.000239 0.000108 1.8e-05 0.000208 8.5e-05
8489.85396 0.000243 -3.7e-05 -6e-06 0.0002 0.000121
8490.85465 0.00021 1.6e-05 1.4e-05 0.000318 0.000215
8491.85534 7.5e-05 9.1e-05 6.9e-05 0.000237 7e-05
8492.85603 0.000203 -0.000102 0.000101 0.000219 0.000108
8493.85672 6.3e-05 8.4e-05 0.000132 0.000241 0.00012
8494.85741 7.9e-05 3.6e-05 3.4e-05 0.000146 2.1e-05
8495.8581 4.7e-05 -7.5e-05 3.9e-05 0.000215 0.000209
8496.85879 -7.9e-05 -0.000119 2.6e-05 0.000308 0.000167
8497.85948 -7.6e-05 2.5e-05 1.7e-05 0.000201 7.9e-05
8498.86017 8.7e-05 0.000218 8.1e-05 0.00022 0.000104
8499.86086 2.4e-05 -2.7e-05 3e-06 0.000207 0.000104
8500.86155 0.000155 -0.000106 0.000139 0.000154 0.000147
8501.86224 -3.8e-05 0.000143 7.2e-05 0.000123 0.000257
8502.86293 3.3e-05 0.000144 -3.1e-05 0.000165 0.000124
8503.86362 6.5e-05 -7.9e-05 -7e-06 0.000234 0.000257
8504.86431 9e-05 -3.5e-05 2e-05 0.000234 0.000224
8505.865 1.1e-05 -7e-06 5e-05 0.000319 7.1e-05
8506.86569 -0.000142 2.8e-05 -6.4e-05 6.2e-05 0.00016
8507.86638 -2e-05 -2e-05 -1.9e-05 7.3e-05 9.6e-05
8508.86707 -7.4e-05 -0.000161 2.1e-05 9e-05 0.000154
8509.86776 -0.000168 -0.00017 -3.2e-05 5.1e-05 3.4e-05
8510.86845 -4.5e-05 -4.6e-05 2.1e-05 0.000146 0.000145
8511.86914 -0.000178 -7.8e-05 -2.1e-05 0.000169 8.1e-05
8512.86983 -5.8e-05 -6.6e-05 3.4e-05 7.2e-05 0.000138
8513.87052 -3.9e-05 -8e-05 1.5e-05 0.00019 0.000164
8514.87121 -0.00011 -0.00014 2.7e-05 0.000145 0.000137
8515.8719 -2.8e-05 -0.000136 -7.4e-05 0.000126 0.000112
8516.87259 -0.000124 -0.000119 -6.2e-05 0.000208 0.000124
8517.87328 -5e-05 -7.2e-05 -9e-06 9.9e-05 0.000143
8518.87397 -0.000227 -9.9e-05 2.5e-05 0.000173 0.000124
8519.87466 -0.000188 -3.2e-05 -2.7e-05 -1.5e-05 0.000156
8520.87535 -0.000198 -7.4e-05 -0.000156 3.3e-05 0.000118
8521.87604 -9.1e-05 -0.00021 1.7e-05 9.6e-05 0.000162
8522.87673 -8.9e-05 -8.1e-05 -4.9e-05 0.000174 0.000192
8523.87742 3e-06 -0.000103 -3e-06 3.5e-05 9.2e-05
8524.87811 -0.000145 -7.2e-05 -8.7e-05 0.000126 0.000138
8525.8788 -9.3e-05 -0.000234 -9.9e-05 -1.7e-05 -1e-05
8526.87949 -0.000128 -0.00019 -0.000181 0.000102 3.5e-05
8527.88018 -3.4e-05 -0.000188 -1.9e-05 0.000174 0.000161
8528.88087 -6.3e-05 -0.000163 -0.000153 5.9e-05 -2.1e-05
8529.88156 -0.000118 -0.000108 -4.4e-05 0.000151 3.8e-05
8530.88225 -3.1e-05 -0.000139 -2e-05 0.000137 9.2e-05
8531.88294 -6.3e-05 -0.000167 -9e-05 1.2e-05 0.000128
8532.88363 -9.7e-05 -9.6e-05 -6e-06 4.4e-05 9.5e-05
8533.88432 -8.3e-05 -0.000262 -0.000177 -4.3e-05 3.8e-05
8534.88501 -0.000127 -5.6e-05 -1.7e-05 2.8e-05 0.000116
8535.8857 -7.4e-05 -6e-05 -0.000112 0.000167 0.000103
8536.88639 4.8e-05 -0.000119 8e-06 0.000187 0.000105
8537.88708 -8.1e-05 -0.000145 -9.2e-05 0.000105 3.4e-05
8538.88777 8.5e-05 -0.000104 -3.1e-05 0.000139 0.000103
8539.88846 0.000117 -0.000162 -0.000135 0.000178 0.000151
8540.88915 -0.000118 -6.5e-05 -3.6e-05 0.000181 0.000173
8541.88984 -5.8e-05 -0.000102 -5e-05 0.000136 0.000197
8542.89053 0.000156 -0.000141 -7.4e-05 6.1e-05 9.1e-05
8543.89122 -3.2e-05 -1.5e-05 7.6e-05 0.000137 0.000254
8544.89191 9.9e-05 -1e-05 2.4e-05 0.000109 0.000124
8545.8926 0.000135 -2.8e-05 0.000129 3.2e-05 0.000212
8546.89329 -2.8e-05 -0.000216 7e-06 0.000131 1.3e-05
8547.89398 9.7e-05 -6.3e-05 -0.000156 0.000121 7.2e-05
8548.89467 0.000199 -0.000165 -6.1e-05 3.7e-05 7.5e-05
8549.89536 0.000177 6e-05 7.3e-05 0.000123 9.7e-05
8550.89605 2.1e-05 -3.4e-05 3.4e-05 0.000184 0.000144
8551.89674 0.000227 -0.000126 8.1e-05 0.000104 8.5e-05
8552.89743 2.5e-05 -2.2e-05 -4.6e-05 0.000189 8.7e-05
8553.89812 7.8e-05 -0.000167 0.000101 4.3e-05 0.000137
8554.89881 0.000214 -4.9e-05 9.9e-05 0.00019 5.8e-05
8555.8995 0.000188 -3.8e-05 7.4e-05 0.000178 6.4e-05
8556.90019 0.000155 8.3e-05 1.1e-05 0.00018 0.000111
8557.90088 0.000286 -5.1e-05 0.000122 0.000125 0.000158
8558.90157 6.8e-05 6.3e-05 0.00012 0.000207 0.000192
8559.90226 0.000343 2.1e-05 0.000103 0.000154 -4e-06
8560.90295 0.000277 -9.4e-05 0.000127 0.000173 0.0001
8561.90364 0.000285 1.1e-05 7.2e-05 6.1e-05 0.000123
8562.90433 0.000222 6.8e-05 8.9e-05 6.7e-05 0.000211
8563.90502 0.000318 0.000103 5.6e-05 8.5e-05 0.000127
8564.90571 0.000297 -9e-06 0 0.000138 4.6e-05
8565.9064 0.000439 1e-06 7.1e-05 9.1e-05 0.00017
8566.90709 0.000414 0.000147 0.000109 0.000108 0.000195
8567.90778 0.000335 8.5e-05 9.1e-05 0.000113 8e-06
8568.90847 0.000328 0.000214 7.1e-05 9.8e-05 0.000137
8569.90916 0.000381 0.000125 9.6e-05 0.000222 0.000188
8570.90985 0.000414 6.9e-05 7.3e-05 0.00024 6.3e-05
8571.91054 0.000328 0.000172 3.3e-05 0.000118 0.000106
8572.91123 0.000255 0.000185 0.000145 2.6e-05 0.000173
8573.91192 0.000315 -7.2e-05 0.000167 0.000121 0.000201
8574.91261 0.000274 8.9e-05 4.4e-05 0.000125 0.00015
8575.9133 0.000344 0.00025 8.1e-05 5.7e-05 0.000107
8576.91399 0.000417 0.000174 0.000106 0.000185 0.000165
8577.91468 0.000316 0.000139 3.7e-05 0.000182 0.00012
8578.91537 0.000271 0.000194 0.000104 0.000228 0.000114
8579.91606 0.00043 0.000113 8.6e-05 0.000121 3.9e-05
8580.91675 0.000302 0.000129 0.000139 0.000188 6.6e-05
8581.91744 0.000395 0.000168 0.000123 0.000236 0.000209
8582.91813 0.000354 6.6e-05 9.7e-05 0.000218 -3.8e-05
8583.91882 0.0002 0.000191 0.000135 0.000102 8.6e-05
8584.91951 0.000319 9.8e-05 7e-05 3.6e-05 0.000121
8585.9202 0.000354 -1.5e-05 9.8e-05 7.7e-05 0.000172
8586.92089 0.000361 5.7e-05 1.8e-05 0.000209 0.000228
8587.92158 0.000411 3.5e-05 3.6e-05 0.000103 1e-05
8588.92227 0.000233 0.00015 9.3e-05 9.8e-05 0.000177
8589.92296 0.000391 4.1e-05 0.000134 0.00021 0.000104
8590.92365 0.000219 4.2e-05 0.0002 0.000174 3.1e-05
8591.92434 0.000224 2e-05 0.000128 0.000165 0.000214
8592.92503 0.000137 0.000108 0.000123 0.000178 0.000108
8593.92572 0.000221 6.2e-05 6e-06 0.000321 9.9e-05
8594.92641 0.000328 8.8e-05 0.000123 0.000256 0.000143
8595.9271 0.000372 0.000116 -2.4e-05 0.00011 0.000131
8596.92779 0.000233 7.8e-05 7.5e-05 0.000173 8.7e-05
8597.92848 0.000186 -6e-06 9.6e-05 0.000269 7e-06
8598.92917 0.0003 -2.1e-05 4.8e-05 0.000313 0.000111
8599.92986 0.000349 0.000106 0.000107 0.000174 0.000143
8600.93055 0.000124 0.000115 2e-06 0.000171 0.000107
8601.93124 0.000209 3.9e-05 8.5e-05 0.000173 8e-05
8602.93193 0.000166 -4.7e-05 7.2e-05 -5e-06 4.8e-05
8603.93262 0.000159 9.2e-05 0.000114 0.000198 9.2e-05
8604.93331 0.000101 -4.2e-05 3.2e-05 0.000184 0.000127
8605.934 0.000269 7e-06 -9e-06 0.00025 5.5e-05
8606.93469 0.000207 2.6e-05 3.9e-05 0.000241 9.9e-05
8607.93538 0.000179 -1.3e-05 9e-05 0.000215 0.000132
8608.93607 -3.9e-05 4e-06 -4e-05 0.000167 8.2e-05
8609.93676 8.9e-05 -7.5e-05 4.7e-05 0.000267 6.7e-05
8610.93745 0.000108 -4.2e-05 3.9e-05 0.000171 0.000123
8611.93814 0.000118 -0.000166 3e-06 0.000222 0.000167
8612.93883 9e-06 -0.000146 -1.1e-05 0.000231 4.4e-05
8613.93952 -2.5e-05 -2.3e-05 6.4e-05 0.000184 7.4e-05
8614.94021 0.000132 -0.000142 6.7e-05 9.2e-05 0.000106
8615.9409 -9.5e-05 -0.000142 2.5e-05 0.000226 0.000132
8616.94159 -3.8e-05 -0.000256 -6e-06 7.5e-05 5.8e-05
8617.94228 2.8e-05 -0.000103 -4.8e-05 0.000236 -6e-06
8618.94297 5e-06 -5.3e-05 3.5e-05 0.000252 0.000136
8619.94366 -4.5e-05 -0.000161 -3.8e-05 0.000155 7.8e-05
8620.94435 -0.000209 -3.1e-05 -2e-05 0.000193 7.3e-05
8621.94504 8e-06 -0.00018 1.4e-05 0.000217 0.000147
8622.94573 -8.6e-05 -0.00012 6e-06 0.000148 8.1e-05
8623.94642 -0.000139 -5.7e-05 4e-06 5e-05 2.7e-05
8624.94711 -0.000128 -7.2e-05 -2.3e-05 0.000175 0.0001
8625.9478 -4.8e-05 -0.000121 -2.6e-05 0.000202 0.000196
8626.94849 -0.000153 -0.000247 -9.1e-05 -2.2e-05 8.2e-05
8627.94918 -0.000168 -9.1e-05 -1.4e-05 0.000157 0.00013
8628.94987 -0.000149 -0.000239 -4.1e-05 0.000142 0.00017
8629.95056 -0.000115 -0.000158 -1.5e-05 0.000129 0.000192
8630.95125 -0.000151 -0.000161 -1.3e-05 0.000132 2e-05
8631.95194 -6.5e-05 -7.5e-05 -7.2e-05 9e-05 0.000125
8632.95263 -1.9e-05 -0.000216 1.4e-05 3.8e-05 0.000108
8633.95332 -0.000145 -0.000242 -5.2e-05 0.000149 9.3e-05
8634.95401 -0.000227 -0.000254 -3.3e-05 0.000191 0.000102
8635.9547 -0.00014 -0.000267 -9.8e-05 0.000136 8.2e-05
8636.95539 -4.4e-05 -0.000182 -3e-05 0.000172 5.8e-05
8637.95608 -0.000192 -5.8e-05 3e-05 8.2e-05 5.7e-05
8638.95677 -0.000257 -4.9e-05 -3.2e-05 1.3e-05 -4.9e-05
8639.95746 -4.3e-05 -0.000133 -1.5e-05 3.3e-05 9.2e-05
8640.95815 -0.000217 -0.000182 -0.000102 4.1e-05 0.000104
8641.95884 -8.2e-05 -0.000175 -3.6e-05 3.5e-05 9.7e-05
8642.95953 -3.7e-05 -7.3e-05 -8.1e-05 7.1e-05 0.000105
8643.96022 -0.000149 -0.000157 1.8e-05 0.000213 0.00014
8644.96091 -6.3e-05 -0.00026 -9.9e-05 7.6e-05 9.3e-05
8645.9616 -0.000187 -0.00018 1.5e-05 0.000122 0.000112
8646.96229 3.8e-05 -0.000179 5.1e-05 5.7e-05 7.5e-05
8647.96298 -0.000167 -0.000153 -4e-05 7e-05 8.2e-05
8648.96367 -0.00014 6.6e-05 -4.1e-05 0.000155 0.000103
8649.96436 -6e-06 -4e-05 -4.2e-05 6.9e-05 0.000178
8650.96505 2.6e-05 -3e-06 1e-06 0.000108 8.7e-05
8651.96574 7.6e-05 -8e-05 2.9e-05 0.000139 6.4e-05
8652.96643 0.000141 -0.000127 -2.9e-05 8.1e-05 0.000206
8653.96712 0.000188 -0.000199 1e-05 3.7e-05 0.000103
8654.96781 1e-05 -0.000159 -2.8e-05 4.3e-05 6.9e-05
8655.9685 0.000171 -6.1e-05 -9e-06 0.00014 8.8e-05
8656.96919 0.000168 -4.7e-05 -2.4e-05 8e-05 0.000136
8657.96988 1.1e-05 -0.000193 2.1e-05 8.4e-05 0.000134
8658.97057 5.8e-05 -7.9e-05 -4.1e-05 0.000106 0.00012
8659.97126 7.6e-05 -0.000191 7.5e-05 5e-05 0.000116
8660.97195 6.8e-05 -9.6e-05 -2.6e-05 0.000162 0.000127
8661.97264 0.000107 0.000181 3.7e-05 0.000141 9.8e-05
8662.97333 1.2e-05 -0.000116 4.1e-05 0.000145 0.000174
8663.97402 0.000121 5.2e-05 -1.8e-05 6.1e-05 0.0001
8664.97471 0.000187 7.1e-05 -4e-05 0.000242 0.000159
8665.9754 0.000254 -0.00013 -1.8e-05 9.3e-05 3.2e-05
8666.97609 0.000162 0.000133 9.1e-05 4.7e-05 0.000135
8667.97678 0.00025 7e-06 2.8e-05 0.000153 5.8e-05
8668.97747 0.000143 0.000132 1e-05 6.5e-05 6.3e-05
8669.97816 0.000225 3.7e-05 4.4e-05 0.00021 2.9e-05
8670.97885 0.000209 3.8e-05 0.000107 0.000111 0.000183
8671.97954 0.00017 -7e-06 0.000165 0.000105 4.3e-05
8672.98023 0.000387 6.4e-05 0.00015 5.7e-05 -7e-05
8673.98092 0.000289 -0.00011 5.4e-05 -1e-06 0.00011
8674.98161 0.000217 -1e-05 0.000108 3.5e-05 0.000176
8675.9823 0.000289 0.000204 7.6e-05 0.000185 2e-06
8676.98299 0.0004 0.000121 1.4e-05 0.00014 0.000157
8677.98368 0.000362 2e-05 5.7e-05 0.000195 0.000187
8678.98437 0.000194 3e-05 2.4e-05 0.000102 0.000136
8679.98506 0.00037 0.000119 0.000132 0.000119 0.000163
8680.98575 0.000449 9.1e-05 0.000125 0.000122 0.000154
8681.98644 0.000267 -6.6e-05 8.3e-05 0.000102 0.000151
8682.98713 0.000384 0.00013 0.000167 0.000171 0.000141
8683.98782 0.000488 0.000109 0.000101 4e-06 0.000186
8684.98851 0.000229 0.000115 2.4e-05 0.000177 0.000118
8685.9892 0.000385 4e-05 0.000107 0.000102 4e-05
8686.98989 0.000148 0.000105 6.4e-05 0.000162 0.0001
8687.99058 0.000329 0.000122 4.9e-05 0.000148 0.000123
8688.99127 0.000309 9e-05 0.000119 6.3e-05 9.8e-05
8689.99196 0.000146 0.000124 8.1e-05 2.6e-05 0.000153
8690.99265 0.000351 4e-05 0.000138 0.000136 7.8e-05
8691.99334 0.000289 5.8e-05 9e-06 7.3e-05 7.3e-05
8692.99403 0.000236 8.9e-05 0.000102 0.000124 0.000137
8693.99472 0.000296 5.3e-05 4.7e-05 9.5e-05 7.4e-05
8694.99541 0.00026 4.5e-05 0.000242 0.000138 0.000138
8695.9961 0.000333 0.00016 3.3e-05 5.3e-05 0.000108
8696.99679 0.000359 5.7e-05 0.000201 0.000159 0.00011
8697.99748 0.000324 0.000138 6.1e-05 0.000143 0.000155
8698.99817 0.00023 0.000162 0.00013 6e-06 0.000112
8699.99886 0.000265 8.5e-05 0.00016 0.000137 6.7e-05
8700.99955 0.000215 -1e-06 6.4e-05 0.000134 0.000173
8702.00024 0.000196 0.000211 -2.6e-05 0.000176 0.000116
8703.00093 0.000186 -1e-06 6e-05 7.4e-05 9.9e-05
8704.00162 0.000109 -3.1e-05 0.00014 0.00012 0.000193
8705.00231 0.000219 -1.7e-05 4.7e-05 0.000146 8.6e-05
8706.003 0.000138 7.1e-05 5.5e-05 0.000135 0.000169
8707.00369 0.000146 0.000142 -1e-06 6.1e-05 0.000187
8708.00438 9.6e-05 6.4e-05 8e-06 0.000245 0.000175
8709.00507 0.000137 0.000112 -1.2e-05 1e-05 0.000146
8710.00576 9.8e-05 1.4e-05 -4e-06 0.000186 0.000146
8711.00645 9.1e-05 2.8e-05 7.7e-05 0.000159 0.000155
8712.00714 7e-05 -0.000144 8e-06 0.000105 0.000126
8713.00783 2.7e-05 -4e-05 8.8e-05 0.000141 0.000106
8714.00852 0.000192 4.4e-05 3.3e-05 0.000112 8.1e-05
8715.00921 1.2e-05 -4.7e-05 -4.9e-05 0.000121 0.000119
8716.0099 0.000106 0 8e-05 3.7e-05 7e-06
8717.01059 5.8e-05 -9.4e-05 -1e-05 -1e-05 0.000145
8718.01128 -7.7e-05 -3.8e-05 4.1e-05 0.000103 0.000171
8719.01197 7.6e-05 -8.1e-05 0.000119 8.2e-05 0.0002
8720.01266 -7.4e-05 -4.2e-05 -4e-05 0.000137 7.6e-05
8721.01335 0.00012 -3.6e-05 7.3e-05 0.000179 0.000177
8722.01404 8.1e-05 1.4e-05 -1.4e-05 0.000156 -1.8e-05
8723.01473 4.1e-05 -0.000116 -0.000173 9.7e-05 0.000149
8724.01542 0.000118 -0.000165 -6.4e-05 9.2e-05 0.000111
8725.01611 -2.6e-05 -7e-05 9.1e-05 9.2e-05 0.000168
8726.0168 1.4e-05 -0.000121 5.7e-05 0.000129 0.000124
8727.01749 -2.7e-05 -0.000109 -6.4e-05 1.8e-05 0.000151
8728.01818 -7.4e-05 4.1e-05 -4.1e-05 8.9e-05 7.7e-05
8729.01887 -4.7e-05 -0.000136 5.1e-05 1e-05 9.2e-05
8730.01956 4.7e-05 -0.000111 -0.000108 0 9.3e-05
8731.02025 -8.5e-05 -0.00014 -9.9e-05 0.000154 0.000172
8732.02094 -8.6e-05 -0.000113 5.4e-05 0.00011 0.000176
8733.02163 -4.9e-05 -6.3e-05 -1.4e-05 7.7e-05 0.000188
8734.02232 -0.000212 -1.6e-05 0.000153 4.3e-05 0.000162
8735.02301 -0.000127 -3.2e-05 5.4e-05 5.3e-05 8e-05
8736.0237 -8e-06 -5.1e-05 -0.00011 0.000112 0.000131
8737.02439 -0.000128 -0.000169 -3.9e-05 -1.1e-05 0.000126
8738.02508 2.8e-05 -0.000114 8e-06 0.000139 6.6e-05
8739.02577 1.3e-05 -0.000108 -1.1e-05 0.000116 1.6e-05
8740.02646 -0.000216 -0.000182 -3.7e-05 0.000135 8.1e-05
8741.02715 -2.4e-05 -0.000143 -5.8e-05 0.000117 8.9e-05
8742.02784 9.4e-05 -0.000144 -5.7e-05 4.8e-05 0.000191
8743.02853 -3.4e-05 -9.6e-05 6e-06 0.000125 3.1e-05
8744.02922 -6.6e-05 -6e-06 -4e-05 7.8e-05 0.000143
8745.02991 -2e-06 -0.000168 -1.6e-05 -4.6e-05 0.000231
8746.0306 6.2e-05 -0.00011 -4.2e-05 -5e-05 0.000114
8747.03129 -0.000136 -0.000233 -1.7e-05 6.7e-05 0.000163
8748.03198 -7.4e-05 -0.000129 -4.5e-05 6.6e-05 0.000162
8749.03267 7e-05 -0.00016 -4.6e-05 0.000119 0.000203
8750.03336 2.7e-05 -7.7e-05 -5e-06 7.5e-05 0.000138
8751.03405 -1.5e-05 -3.9e-05 4.6e-05 -5.8e-05 0.000158
8752.03474 -0.000103 -8.7e-05 3.5e-05 7e-05 0.000157
8753.03543 -1.9e-05 -2.8e-05 -1e-05 6.5e-05 0.000158
8754.03612 5.1e-05 -6.9e-05 7.4e-05 4.1e-05 0.000192
8755.03681 3.3e-05 3.5e-05 0.00011 0.000139 0.000103
8756.0375 8e-06 -6e-05 1.1e-05 6.5e-05 0.000197
8757.03819 -4.8e-05 -0.000106 2.6e-05 6.2e-05 0.000187
8758.03888 4.6e-05 5e-06 -2.9e-05 6.7e-05 9.1e-05
8759.03957 0.000175 -0.000134 8.9e-05 0.000125 0.000135
8760.04026 5e-06 7.4e-05 3.1e-05 -5.6e-05 0.000104
8761.04095 -6.9e-05 -5.6e-05 -9e-06 0.000127 0.000156
8762.04164 0.000158 -0.000117 4.2e-05 6.5e-05 0.000184
8763.04233 5.2e-05 0 -6.9e-05 0.000133 0.000255
8764.04302 -1.5e-05 -9.9e-05 -9.3e-05 0.000128 9.9e-05
8765.04371 7.2e-05 5.8e-05 5e-06 5.8e-05 0.000116
8766.0444 0.00019 -9.6e-05 3e-05 0.000233 0.000156
8767.04509 0.000246 3e-06 7.3e-05 0.000112 0.000159
8768.04578 0.000121 8.1e-05 -2.8e-05 8.8e-05 -3.8e-05
8769.04647 0.000179 3.9e-05 9.6e-05 3e-05 0.000175
8770.04716 0.000139 -2.4e-05 3e-06 2.2e-05 0.000126
8771.04785 0.000145 -2.7e-05 7e-05 0.000128 6.3e-05
8772.04854 0.000109 9.6e-05 9.4e-05 0.000228 0.000169
8773.04923 0.000134 3.2e-05 0.000139 0.000143 0.000182
8774.04992 0.000166 -6.8e-05 7.6e-05 0.000147 0.000139
8775.05061 0.000189 5.2e-05 5.8e-05 7.4e-05 0.000123
8776.0513 0.00013 -6e-06 7e-06 8.4e-05 0.000172
8777.05199 0.000368 -8e-05 -4.2e-05 -1e-05 0.000113
8778.05268 0.00023 3.4e-05 4.1e-05 0.000109 0.000152
8779.05337 0.000283 4.2e-05 -5.9e-05 0.000158 0.00014
8780.05406 0.000213 -8.6e-05 8.2e-05 1e-06 0.000198
8781.05475 0.000307 -2.2e-05 2.8e-05 8.7e-05 0.000185
8782.05544 0.000365 5.3e-05 9.6e-05 5.2e-05 0.000173
8783.05613 0.000259 0.000118 8.5e-05 0.000147 0.000201
8784.05682 0.000391 3.2e-05 -3.6e-05 0.000129 0.000206
8785.05751 0.000252 0.000235 6.7e-05 7.1e-05 0.000138
8786.0582 0.000247 0.000118 7.6e-05 0.000133 0.00021
8787.05889 0.000222 -2.6e-05 0.000138 0.000103 7.5e-05
8788.05958 0.000316 8e-06 5.4e-05 0.000132 4e-05
8789.06027 0.000281 9.4e-05 0.000131 3.6e-05 0.000142
8790.06096 0.00028 0.000158 0.000111 0.000116 0.00018
8791.06165 0.000188 8.3e-05 -0.00011 7.8e-05 0.000168
8792.06234 0.000254 1.7e-05 2.3e-05 0.000141 0.000117
8793.06303 0.000418 2.1e-05 1.8e-05 5.8e-05 0.000204
8794.06372 0.000215 0.000147 4e-05 3.1e-05 0.000164
8795.06441 0.000222 2.1e-05 6.6e-05 -0.000113 0.000117
8796.0651 0.000211 0.0001 0.000119 -5.7e-05 0.000177
8797.06579 0.00028 8.5e-05 7.6e-05 0.000174 0.000172
8798.06648 0.000364 1e-06 0.000173 -3.8e-05 9.4e-05
8799.06717 0.000158 -0.000118 1.2e-05 0.000122 0.000179
8800.06786 0.000191 5.7e-05 6.8e-05 9.4e-05 0.000244
8801.06855 0.000288 8.7e-05 6.8e-05 -4.6e-05 9.2e-05
8802.06924 0.000105 0.000108 0.000172 0.000196 0.000274
8803.06993 0.000204 0.000119 -1e-06 6.2e-05 0.000193
8804.07062 0.000161 6.1e-05 0.000135 4e-06 0.000176
8805.07131 0.000307 -4.6e-05 4.7e-05 0.000169 0.000152
8806.072 0.000196 -3.6e-05 6.6e-05 5.6e-05 0.000104
8807.07269 0.000104 -5.8e-05 0.000143 -2.9e-05 0.000158
8808.07338 0.000207 -5.7e-05 5.5e-05 0.000271 0.000155
8809.07407 0.000117 7.4e-05 6.5e-05 3.6e-05 8.4e-05
8810.07476 0.0003 1.2e-05 -1.3e-05 0 0.00021
8811.07545 0.000121 -3.9e-05 0.000142 0.000134 0.000146
8812.07614 0.000157 2e-05 2e-06 8e-05 0.000151
8813.07683 3.2e-05 7e-06 7.2e-05 0.00015 0.000144
8814.07752 0.000139 0 -3.4e-05 0.000114 0.000125
8815.07821 4.7e-05 -1.5e-05 0.0001 0.000107 0.000191
8816.0789 0.000112 -5e-05 -8e-06 4.7e-05 0.000129
