Próbka
Potential/V, Current/A
0.075, -2.424e-5
0.076, -2.414e-5
0.077, -2.404e-5
0.078, -2.395e-5
0.079, -2.384e-5
0.080, -2.374e-5
0.081, -2.364e-5
0.082, -2.353e-5
0.083, -2.342e-5
0.084, -2.330e-5
0.085, -2.318e-5
0.086, -2.306e-5
0.087, -2.294e-5
0.088, -2.282e-5
0.089, -2.269e-5
0.090, -2.255e-5
0.091, -2.241e-5
0.092, -2.226e-5
0.093, -2.212e-5
0.094, -2.196e-5
0.095, -2.181e-5
0.096, -2.164e-5
0.097, -2.148e-5
0.098, -2.130e-5
0.099, -2.112e-5
0.100, -2.094e-5
0.101, -2.075e-5
0.102, -2.056e-5
0.103, -2.036e-5
0.104, -2.015e-5
0.105, -1.994e-5
0.106, -1.972e-5
0.107, -1.949e-5
0.108, -1.926e-5
0.109, -1.902e-5
0.110, -1.878e-5
0.111, -1.852e-5
0.112, -1.826e-5
0.113, -1.798e-5
0.114, -1.770e-5
0.115, -1.741e-5
0.116, -1.712e-5
0.117, -1.681e-5
0.118, -1.650e-5
0.119, -1.618e-5
0.120, -1.584e-5
0.121, -1.550e-5
0.122, -1.515e-5
0.123, -1.479e-5
0.124, -1.442e-5
0.125, -1.404e-5
0.126, -1.364e-5
0.127, -1.322e-5
0.128, -1.279e-5
0.129, -1.235e-5
0.130, -1.190e-5
0.131, -1.144e-5
0.132, -1.098e-5
0.133, -1.050e-5
0.134, -1.001e-5
0.135, -9.505e-6
0.136, -8.984e-6
0.137, -8.448e-6
0.138, -7.897e-6
0.139, -7.329e-6
0.140, -6.747e-6
0.141, -6.148e-6
0.142, -5.530e-6
0.143, -4.894e-6
0.144, -4.244e-6
0.145, -3.585e-6
0.146, -2.919e-6
0.147, -2.241e-6
0.148, -1.546e-6
0.149, -8.290e-7
0.150, -9.038e-8
0.151, 6.681e-7
0.152, 1.449e-6
0.153, 2.250e-6
0.154, 3.069e-6
0.155, 3.899e-6
0.156, 4.740e-6
0.157, 5.589e-6
0.158, 6.452e-6
0.159, 7.327e-6
0.160, 8.215e-6
0.161, 9.116e-6
0.162, 1.004e-5
0.163, 1.098e-5
0.164, 1.194e-5
0.165, 1.292e-5
0.166, 1.393e-5
0.167, 1.494e-5
0.168, 1.597e-5
0.169, 1.700e-5
0.170, 1.802e-5
0.171, 1.906e-5
0.172, 2.011e-5
0.173, 2.117e-5
0.174, 2.225e-5
0.175, 2.333e-5
0.176, 2.442e-5
0.177, 2.553e-5
0.178, 2.665e-5
0.179, 2.779e-5
0.180, 2.894e-5
0.181, 3.008e-5
0.182, 3.121e-5
0.183, 3.232e-5
0.184, 3.344e-5
0.185, 3.454e-5
0.186, 3.565e-5
0.187, 3.677e-5
0.188, 3.790e-5
0.189, 3.902e-5
0.190, 4.014e-5
0.191, 4.124e-5
0.192, 4.234e-5
0.193, 4.342e-5
0.194, 4.451e-5
0.195, 4.558e-5
0.196, 4.664e-5
0.197, 4.768e-5
0.198, 4.870e-5
0.199, 4.968e-5
0.200, 5.067e-5
0.201, 5.164e-5
0.202, 5.259e-5
0.203, 5.351e-5
0.204, 5.440e-5
0.205, 5.524e-5
0.206, 5.607e-5
0.207, 5.691e-5
0.208, 5.774e-5
0.209, 5.856e-5
0.210, 5.934e-5
0.211, 6.008e-5
0.212, 6.079e-5
0.213, 6.148e-5
0.214, 6.214e-5
0.215, 6.277e-5
0.216, 6.338e-5
0.217, 6.397e-5
0.218, 6.452e-5
0.219, 6.505e-5
0.220, 6.554e-5
0.221, 6.599e-5
0.222, 6.641e-5
0.223, 6.679e-5
0.224, 6.713e-5
