6 mM/l
Potential/V, Current/A
0.097, -2.019e-5
0.098, -1.995e-5
0.099, -1.970e-5
0.100, -1.946e-5
0.101, -1.921e-5
0.102, -1.896e-5
0.103, -1.871e-5
0.104, -1.846e-5
0.105, -1.821e-5
0.106, -1.795e-5
0.107, -1.769e-5
0.108, -1.742e-5
0.109, -1.716e-5
0.110, -1.689e-5
0.111, -1.661e-5
0.112, -1.633e-5
0.113, -1.604e-5
0.114, -1.575e-5
0.115, -1.546e-5
0.116, -1.517e-5
0.117, -1.486e-5
0.118, -1.455e-5
0.119, -1.424e-5
0.120, -1.393e-5
0.121, -1.362e-5
0.122, -1.331e-5
0.123, -1.300e-5
0.124, -1.267e-5
0.125, -1.235e-5
0.126, -1.201e-5
0.127, -1.167e-5
0.128, -1.133e-5
0.129, -1.098e-5
0.130, -1.063e-5
0.131, -1.028e-5
0.132, -9.918e-6
0.133, -9.554e-6
0.134, -9.189e-6
0.135, -8.822e-6
0.136, -8.451e-6
0.137, -8.074e-6
0.138, -7.689e-6
0.139, -7.299e-6
0.140, -6.903e-6
0.141, -6.504e-6
0.142, -6.097e-6
0.143, -5.687e-6
0.144, -5.276e-6
0.145, -4.864e-6
0.146, -4.447e-6
0.147, -4.024e-6
0.148, -3.593e-6
0.149, -3.157e-6
0.150, -2.716e-6
0.151, -2.272e-6
0.152, -1.819e-6
0.153, -1.360e-6
0.154, -8.961e-7
0.155, -4.260e-7
0.156, 4.666e-8
0.157, 5.228e-7
0.158, 1.004e-6
0.159, 1.486e-6
0.160, 1.971e-6
0.161, 2.462e-6
0.162, 2.958e-6
0.163, 3.457e-6
0.164, 3.961e-6
0.165, 4.467e-6
0.166, 4.981e-6
0.167, 5.504e-6
0.168, 6.036e-6
0.169, 6.567e-6
0.170, 7.100e-6
0.171, 7.636e-6
0.172, 8.176e-6
0.173, 8.722e-6
0.174, 9.274e-6
0.175, 9.827e-6
0.176, 1.039e-5
0.177, 1.096e-5
0.178, 1.153e-5
0.179, 1.210e-5
0.180, 1.268e-5
0.181, 1.326e-5
0.182, 1.384e-5
0.183, 1.443e-5
0.184, 1.501e-5
0.185, 1.559e-5
0.186, 1.618e-5
0.187, 1.677e-5
0.188, 1.736e-5
0.189, 1.797e-5
0.190, 1.857e-5
0.191, 1.918e-5
0.192, 1.979e-5
0.193, 2.041e-5
0.194, 2.103e-5
0.195, 2.164e-5
0.196, 2.226e-5
0.197, 2.287e-5
0.198, 2.349e-5
0.199, 2.410e-5
0.200, 2.471e-5
0.201, 2.534e-5
0.202, 2.597e-5
0.203, 2.659e-5
0.204, 2.721e-5
0.205, 2.782e-5
0.206, 2.843e-5
0.207, 2.906e-5
0.208, 2.968e-5
0.209, 3.031e-5
0.210, 3.094e-5
0.211, 3.156e-5
0.212, 3.218e-5
0.213, 3.280e-5
0.214, 3.342e-5
0.215, 3.404e-5
0.216, 3.466e-5
0.217, 3.528e-5
0.218, 3.590e-5
0.219, 3.652e-5
0.220, 3.713e-5
0.221, 3.774e-5
0.222, 3.834e-5
0.223, 3.894e-5
