10 mM/l
Potential/V, Current/A
0.170, 1.473e-5
0.171, 1.597e-5
0.172, 1.722e-5
0.173, 1.848e-5
0.174, 1.976e-5
0.175, 2.105e-5
0.176, 2.235e-5
0.177, 2.368e-5
0.178, 2.503e-5
0.179, 2.639e-5
0.180, 2.775e-5
0.181, 2.912e-5
0.182, 3.051e-5
0.183, 3.190e-5
0.184, 3.330e-5
0.185, 3.469e-5
0.186, 3.609e-5
0.187, 3.750e-5
0.188, 3.894e-5
0.189, 4.038e-5
0.190, 4.183e-5
0.191, 4.329e-5
0.192, 4.476e-5
0.193, 4.624e-5
0.194, 4.772e-5
0.195, 4.919e-5
0.196, 5.066e-5
0.197, 5.214e-5
0.198, 5.362e-5
0.199, 5.511e-5
0.200, 5.659e-5
0.201, 5.808e-5
0.202, 5.958e-5
0.203, 6.108e-5
0.204, 6.257e-5
0.205, 6.404e-5
0.206, 6.550e-5
0.207, 6.698e-5
0.208, 6.848e-5
0.209, 6.997e-5
0.210, 7.145e-5
0.211, 7.292e-5
0.212, 7.439e-5
0.213, 7.586e-5
0.214, 7.733e-5
0.215, 7.879e-5
0.216, 8.024e-5
0.217, 8.168e-5
0.218, 8.313e-5
0.219, 8.456e-5
0.220, 8.597e-5
0.221, 8.737e-5
0.222, 8.876e-5
0.223, 9.014e-5
