150 mV/s
Potential/V, Current/A
-0.128, -1.113e-5
-0.127, -1.112e-5
-0.126, -1.111e-5
-0.125, -1.110e-5
-0.124, -1.108e-5
-0.123, -1.106e-5
-0.122, -1.104e-5
-0.121, -1.102e-5
-0.120, -1.100e-5
-0.119, -1.098e-5
-0.118, -1.096e-5
-0.117, -1.094e-5
-0.116, -1.093e-5
-0.115, -1.091e-5
-0.114, -1.089e-5
-0.113, -1.088e-5
-0.112, -1.086e-5
-0.111, -1.085e-5
-0.110, -1.083e-5
-0.109, -1.081e-5
-0.108, -1.079e-5
-0.107, -1.078e-5
-0.106, -1.076e-5
-0.105, -1.074e-5
-0.104, -1.072e-5
-0.103, -1.071e-5
-0.102, -1.069e-5
-0.101, -1.067e-5
-0.100, -1.066e-5
-0.099, -1.064e-5
-0.098, -1.063e-5
-0.097, -1.062e-5
-0.096, -1.061e-5
-0.095, -1.059e-5
-0.094, -1.058e-5
-0.093, -1.056e-5
-0.092, -1.054e-5
-0.091, -1.052e-5
-0.090, -1.050e-5
-0.089, -1.049e-5
-0.088, -1.048e-5
-0.087, -1.046e-5
-0.086, -1.044e-5
-0.085, -1.042e-5
-0.084, -1.041e-5
-0.083, -1.040e-5
-0.082, -1.038e-5
-0.081, -1.037e-5
-0.080, -1.035e-5
-0.079, -1.034e-5
-0.078, -1.032e-5
-0.077, -1.030e-5
-0.076, -1.028e-5
-0.075, -1.027e-5
-0.074, -1.025e-5
-0.073, -1.024e-5
-0.072, -1.022e-5
-0.071, -1.021e-5
-0.070, -1.019e-5
-0.069, -1.017e-5
-0.068, -1.016e-5
-0.067, -1.015e-5
-0.066, -1.014e-5
-0.065, -1.013e-5
-0.064, -1.011e-5
-0.063, -1.010e-5
-0.062, -1.008e-5
-0.061, -1.006e-5
-0.060, -1.004e-5
-0.059, -1.003e-5
-0.058, -1.001e-5
-0.057, -1.000e-5
-0.056, -9.984e-6
-0.055, -9.967e-6
-0.054, -9.950e-6
-0.053, -9.932e-6
-0.052, -9.916e-6
-0.051, -9.902e-6
-0.050, -9.890e-6
-0.049, -9.878e-6
-0.048, -9.864e-6
-0.047, -9.848e-6
-0.046, -9.831e-6
-0.045, -9.814e-6
-0.044, -9.798e-6
-0.043, -9.784e-6
-0.042, -9.770e-6
-0.041, -9.755e-6
-0.040, -9.740e-6
-0.039, -9.724e-6
-0.038, -9.708e-6
-0.037, -9.692e-6
-0.036, -9.677e-6
-0.035, -9.664e-6
-0.034, -9.653e-6
-0.033, -9.643e-6
-0.032, -9.632e-6
-0.031, -9.617e-6
-0.030, -9.599e-6
-0.029, -9.578e-6
-0.028, -9.558e-6
-0.027, -9.539e-6
-0.026, -9.523e-6
-0.025, -9.508e-6
-0.024, -9.492e-6
-0.023, -9.475e-6
-0.022, -9.458e-6
-0.021, -9.442e-6
