100 mV/s
Potential/V, Current/A
0.046, -3.241e-6
0.047, -3.230e-6
0.048, -3.217e-6
0.049, -3.204e-6
0.050, -3.192e-6
0.051, -3.180e-6
0.052, -3.171e-6
0.053, -3.161e-6
0.054, -3.152e-6
0.055, -3.142e-6
0.056, -3.131e-6
0.057, -3.120e-6
0.058, -3.109e-6
0.059, -3.097e-6
0.060, -3.086e-6
0.061, -3.075e-6
0.062, -3.064e-6
0.063, -3.054e-6
0.064, -3.044e-6
0.065, -3.034e-6
0.066, -3.023e-6
0.067, -3.010e-6
0.068, -2.995e-6
0.069, -2.979e-6
0.070, -2.963e-6
0.071, -2.947e-6
0.072, -2.933e-6
0.073, -2.919e-6
0.074, -2.905e-6
0.075, -2.889e-6
0.076, -2.870e-6
0.077, -2.850e-6
0.078, -2.831e-6
0.079, -2.815e-6
0.080, -2.802e-6
0.081, -2.788e-6
0.082, -2.771e-6
0.083, -2.749e-6
0.084, -2.725e-6
0.085, -2.700e-6
0.086, -2.676e-6
0.087, -2.652e-6
0.088, -2.628e-6
0.089, -2.604e-6
0.090, -2.580e-6
0.091, -2.556e-6
0.092, -2.531e-6
0.093, -2.503e-6
0.094, -2.472e-6
0.095, -2.440e-6
0.096, -2.408e-6
0.097, -2.377e-6
0.098, -2.348e-6
0.099, -2.319e-6
0.100, -2.287e-6
0.101, -2.250e-6
0.102, -2.209e-6
0.103, -2.168e-6
0.104, -2.125e-6
0.105, -2.084e-6
0.106, -2.042e-6
0.107, -1.997e-6
0.108, -1.953e-6
0.109, -1.910e-6
0.110, -1.867e-6
0.111, -1.822e-6
0.112, -1.773e-6
0.113, -1.718e-6
0.114, -1.660e-6
0.115, -1.601e-6
0.116, -1.541e-6
0.117, -1.481e-6
0.118, -1.421e-6
0.119, -1.359e-6
0.120, -1.297e-6
0.121, -1.231e-6
0.122, -1.162e-6
0.123, -1.092e-6
0.124, -1.020e-6
0.125, -9.458e-7
0.126, -8.675e-7
0.127, -7.834e-7
0.128, -6.964e-7
0.129, -6.084e-7
0.130, -5.206e-7
0.131, -4.322e-7
0.132, -3.427e-7
0.133, -2.490e-7
0.134, -1.522e-7
0.135, -5.255e-8
0.136, 5.071e-8
0.137, 1.574e-7
0.138, 2.664e-7
0.139, 3.789e-7
0.140, 4.929e-7
0.141, 6.084e-7
0.142, 7.268e-7
0.143, 8.491e-7
0.144, 9.741e-7
0.145, 1.102e-6
0.146, 1.232e-6
0.147, 1.365e-6
0.148, 1.499e-6
0.149, 1.639e-6
0.150, 1.781e-6
0.151, 1.928e-6
0.152, 2.079e-6
0.153, 2.233e-6
0.154, 2.388e-6
0.155, 2.544e-6
0.156, 2.702e-6
0.157, 2.860e-6
0.158, 3.019e-6
0.159, 3.181e-6
0.160, 3.343e-6
0.161, 3.509e-6
0.162, 3.680e-6
0.163, 3.856e-6
0.164, 4.033e-6
0.165, 4.211e-6
0.166, 4.388e-6
0.167, 4.564e-6
0.168, 4.742e-6
0.169, 4.924e-6
0.170, 5.105e-6
0.171, 5.288e-6
0.172, 5.468e-6
0.173, 5.650e-6
0.174, 5.831e-6
0.175, 6.013e-6
0.176, 6.195e-6
0.177, 6.380e-6
0.178, 6.565e-6
0.179, 6.752e-6
0.180, 6.934e-6
0.181, 7.111e-6
0.182, 7.284e-6
0.183, 7.455e-6
0.184, 7.624e-6
0.185, 7.795e-6
0.186, 7.961e-6
0.187, 8.124e-6
0.188, 8.282e-6
0.189, 8.435e-6
0.190, 8.586e-6
0.191, 8.736e-6
0.192, 8.885e-6
0.193, 9.031e-6
